Statistics	Correct_Neighbors
Harmonic-Mean *Jaccard	3
Harmonic-Mean *Lengthd	3
Harmonic-Mean *D2s	3
Harmonic-Mean *AFd	3
Harmonic-Mean *Mismatch	3
Harmonic-Mean *Canberra	3
Harmonic-Mean *Kulczynski1	3
Harmonic-Mean *Kulczynski2	3
Harmonic-Mean *Similarity-ratio	3
Harmonic-Mean *Jensen-Shannon	3
Harmonic-Mean *D2-star	3
Harmonic-Mean *N2r	3
Harmonic-Mean *N2rc	3
Harmonic-Mean *N2rrc	3
Harmonic-Mean *Hellinger^2	3
Harmonic-Mean *Manhattan^2	3
Harmonic-Mean *Euclidean^2	3
Harmonic-Mean *Chi-Squared^2	3
Harmonic-Mean *Normalized-Vectors^2	3
Harmonic-Mean *Harmonic-Mean^2	3
Harmonic-Mean *Jefferey-Div^2	3
Harmonic-Mean *K-Div^2	3
Harmonic-Mean *Pearson-Coeff^2	3
Harmonic-Mean *Squared-Chord^2	3
Harmonic-Mean *KL-Cond^2	3
Harmonic-Mean *Intersection^2	3
Harmonic-Mean *RRE-k-r^2	3
Harmonic-Mean *D2z^2	3
Harmonic-Mean *SimMM^2	3
Harmonic-Mean *EuclideanZ^2	3
Harmonic-Mean *EMD^2	3
Harmonic-Mean *Spearman^2	3
Harmonic-Mean *Jaccard^2	3
Harmonic-Mean *Lengthd^2	3
Harmonic-Mean *D2s^2	3
Harmonic-Mean *AFd^2	3
Harmonic-Mean *Mismatch^2	3
Harmonic-Mean *Canberra^2	3
Harmonic-Mean *Kulczynski1^2	3
Harmonic-Mean *Kulczynski2^2	3
Harmonic-Mean *Similarity-ratio^2	3
Harmonic-Mean *Jensen-Shannon^2	3
Harmonic-Mean *D2-star^2	3
Harmonic-Mean *N2rc^2	3
Jefferey-Div *K-Div	3
Jefferey-Div *Pearson-Coeff	3
Jefferey-Div *Squared-Chord	3
Jefferey-Div *KL-Cond	3
Jefferey-Div *Markov	3
Jefferey-Div *Intersection	3
Jefferey-Div *RRE-k-r	3
Jefferey-Div *D2z	3
Jefferey-Div *SimMM	3
Jefferey-Div *EuclideanZ	3
Jefferey-Div *EMD	3
Jefferey-Div *Spearman	3
Jefferey-Div *Jaccard	3
Jefferey-Div *Lengthd	3
Jefferey-Div *D2s	3
Jefferey-Div *AFd	3
Jefferey-Div *Mismatch	3
Jefferey-Div *Canberra	3
Jefferey-Div *Kulczynski1	3
Jefferey-Div *Kulczynski2	3
Jefferey-Div *Similarity-ratio	3
Jefferey-Div *Jensen-Shannon	3
Jefferey-Div *D2-star	3
Jefferey-Div *N2r	3
Jefferey-Div *N2rc	3
Jefferey-Div *N2rrc	3
Jefferey-Div *Hellinger^2	3
Jefferey-Div *Manhattan^2	3
Jefferey-Div *Euclidean^2	3
Jefferey-Div *Chi-Squared^2	3
Jefferey-Div *Normalized-Vectors^2	3
Jefferey-Div *Harmonic-Mean^2	3
Jefferey-Div *Jefferey-Div^2	3
Jefferey-Div *K-Div^2	3
Jefferey-Div *Pearson-Coeff^2	3
Jefferey-Div *Squared-Chord^2	3
Jefferey-Div *KL-Cond^2	3
Jefferey-Div *Intersection^2	3
Jefferey-Div *RRE-k-r^2	3
Jefferey-Div *D2z^2	3
Jefferey-Div *SimMM^2	3
Jefferey-Div *EuclideanZ^2	3
Jefferey-Div *EMD^2	3
Jefferey-Div *Spearman^2	3
Jefferey-Div *Jaccard^2	3
Jefferey-Div *Lengthd^2	3
Jefferey-Div *D2s^2	3
Jefferey-Div *AFd^2	3
Jefferey-Div *Mismatch^2	3
Jefferey-Div *Canberra^2	3
Jefferey-Div *Kulczynski1^2	3
Jefferey-Div *Kulczynski2^2	3
Jefferey-Div *Similarity-ratio^2	3
Jefferey-Div *Jensen-Shannon^2	3
Jefferey-Div *D2-star^2	3
Jefferey-Div *N2rc^2	3
K-Div *Pearson-Coeff	3
K-Div *Squared-Chord	3
K-Div *KL-Cond	3
K-Div *Markov	3
K-Div *Intersection	3
K-Div *RRE-k-r	3
K-Div *D2z	3
K-Div *SimMM	3
K-Div *EuclideanZ	3
K-Div *EMD	3
K-Div *Spearman	3
K-Div *Jaccard	3
K-Div *Lengthd	3
K-Div *D2s	3
K-Div *AFd	3
K-Div *Mismatch	3
K-Div *Canberra	3
K-Div *Kulczynski1	3
K-Div *Kulczynski2	3
K-Div *Similarity-ratio	3
K-Div *Jensen-Shannon	3
K-Div *D2-star	3
K-Div *N2r	3
K-Div *N2rc	3
K-Div *N2rrc	3
K-Div *Hellinger^2	3
K-Div *Manhattan^2	3
K-Div *Euclidean^2	3
K-Div *Chi-Squared^2	3
K-Div *Normalized-Vectors^2	3
K-Div *Harmonic-Mean^2	3
K-Div *Jefferey-Div^2	3
K-Div *K-Div^2	3
K-Div *Pearson-Coeff^2	3
K-Div *Squared-Chord^2	3
K-Div *KL-Cond^2	3
K-Div *Intersection^2	3
K-Div *RRE-k-r^2	3
K-Div *D2z^2	3
K-Div *SimMM^2	3
K-Div *EuclideanZ^2	3
K-Div *EMD^2	3
K-Div *Spearman^2	3
K-Div *Jaccard^2	3
K-Div *Lengthd^2	3
K-Div *D2s^2	3
K-Div *AFd^2	3
K-Div *Mismatch^2	3
K-Div *Canberra^2	3
K-Div *Kulczynski1^2	3
K-Div *Kulczynski2^2	3
K-Div *Similarity-ratio^2	3
K-Div *Jensen-Shannon^2	3
K-Div *D2-star^2	3
K-Div *N2rc^2	3
Pearson-Coeff *Squared-Chord	3
Pearson-Coeff *KL-Cond	3
Pearson-Coeff *Markov	3
Pearson-Coeff *Intersection	3
Pearson-Coeff *RRE-k-r	3
Pearson-Coeff *D2z	3
Pearson-Coeff *SimMM	3
Pearson-Coeff *EuclideanZ	3
Pearson-Coeff *EMD	3
Pearson-Coeff *Spearman	3
Pearson-Coeff *Jaccard	3
Pearson-Coeff *Lengthd	3
Pearson-Coeff *D2s	3
Pearson-Coeff *AFd	3
Pearson-Coeff *Mismatch	3
Pearson-Coeff *Canberra	3
Pearson-Coeff *Kulczynski1	3
Pearson-Coeff *Kulczynski2	3
Pearson-Coeff *Similarity-ratio	3
Pearson-Coeff *Jensen-Shannon	3
Pearson-Coeff *D2-star	3
Pearson-Coeff *N2rc	3
Pearson-Coeff *Hellinger^2	3
Pearson-Coeff *Manhattan^2	3
Pearson-Coeff *Euclidean^2	3
Pearson-Coeff *Chi-Squared^2	3
Pearson-Coeff *Normalized-Vectors^2	3
Pearson-Coeff *Harmonic-Mean^2	3
Pearson-Coeff *Jefferey-Div^2	3
Pearson-Coeff *K-Div^2	3
Pearson-Coeff *Pearson-Coeff^2	3
Pearson-Coeff *Squared-Chord^2	3
Pearson-Coeff *KL-Cond^2	3
Pearson-Coeff *Intersection^2	3
Pearson-Coeff *RRE-k-r^2	3
Pearson-Coeff *D2z^2	3
Pearson-Coeff *SimMM^2	3
Pearson-Coeff *EuclideanZ^2	3
Pearson-Coeff *EMD^2	3
Pearson-Coeff *Spearman^2	3
Pearson-Coeff *Jaccard^2	3
Pearson-Coeff *Lengthd^2	3
Pearson-Coeff *D2s^2	3
Pearson-Coeff *AFd^2	3
Pearson-Coeff *Mismatch^2	3
Pearson-Coeff *Canberra^2	3
Pearson-Coeff *Kulczynski1^2	3
Pearson-Coeff *Kulczynski2^2	3
Pearson-Coeff *Similarity-ratio^2	3
Pearson-Coeff *Jensen-Shannon^2	3
Pearson-Coeff *D2-star^2	3
Pearson-Coeff *N2rc^2	3
Squared-Chord *KL-Cond	3
Squared-Chord *Markov	3
Squared-Chord *Intersection	3
Squared-Chord *RRE-k-r	3
Squared-Chord *D2z	3
Squared-Chord *SimMM	3
Squared-Chord *EuclideanZ	3
Squared-Chord *EMD	3
Squared-Chord *Spearman	3
Squared-Chord *Jaccard	3
Squared-Chord *Lengthd	3
Squared-Chord *D2s	3
Squared-Chord *AFd	3
Squared-Chord *Mismatch	3
Squared-Chord *Canberra	3
Squared-Chord *Kulczynski1	3
Squared-Chord *Kulczynski2	3
Squared-Chord *Similarity-ratio	3
Squared-Chord *Jensen-Shannon	3
Squared-Chord *D2-star	3
Squared-Chord *N2r	3
Squared-Chord *N2rc	3
Squared-Chord *N2rrc	3
Squared-Chord *Hellinger^2	3
Squared-Chord *Manhattan^2	3
Squared-Chord *Euclidean^2	3
Squared-Chord *Chi-Squared^2	3
Squared-Chord *Normalized-Vectors^2	3
Squared-Chord *Harmonic-Mean^2	3
Squared-Chord *Jefferey-Div^2	3
Squared-Chord *K-Div^2	3
Squared-Chord *Pearson-Coeff^2	3
Squared-Chord *Squared-Chord^2	3
Squared-Chord *KL-Cond^2	3
Squared-Chord *Intersection^2	3
Squared-Chord *RRE-k-r^2	3
Squared-Chord *D2z^2	3
Squared-Chord *SimMM^2	3
Squared-Chord *EuclideanZ^2	3
Squared-Chord *EMD^2	3
Squared-Chord *Spearman^2	3
Squared-Chord *Jaccard^2	3
